date,product_name,category,quantity,unit_price,customer_id,total_revenue
2022-04-19,Hoodie Oversize,Jeans,1,896878.0,2469,896878.0
2022-02-20,Hoodie Oversize,Dress,4,1586747.0,2683,6346988.0
2022-09-07,Dress Summer,Accessory,4,580056.0,2010,2320224.0
2022-12-07,Scarf Wool,Accessory,1,855390.0,1377,855390.0
2022-01-21,Dress Summer,T-Shirt,3,743019.0,1640,2229057.0
2022-10-27,T-Shirt Basic,Dress,3,484221.0,2510,1452663.0
2022-05-19,Jacket Leather,Accessory,4,699063.0,1770,2796252.0
2022-12-25,Jacket Leather,T-Shirt,1,610797.0,2075,610797.0
2022-11-20,Jacket Leather,Jacket,3,1681570.0,1154,5044710.0
2022-04-02,Jeans Slim,T-Shirt,5,1398672.0,1582,6993360.0
2022-10-07,Hoodie Oversize,Hoodie,2,739957.0,1788,1479914.0
2022-05-05,Dress Summer,Jacket,2,1433176.0,1791,2866352.0
2022-04-21,Jacket Leather,Dress,2,284317.0,2334,568634.0
2022-12-20,T-Shirt Basic,Jacket,4,1066113.0,2423,4264452.0
2022-05-19,Jacket Leather,Jacket,2,638019.0,1134,1276038.0
2022-09-30,Scarf Wool,Dress,2,427199.0,1220,854398.0
2022-04-09,Hoodie Oversize,Dress,5,1619826.0,1163,8099130.0
2022-09-09,Hoodie Oversize,Accessory,3,558978.0,1971,1676934.0
2022-12-04,Dress Summer,Hoodie,5,1524706.0,1648,7623530.0
2022-04-14,Jeans Slim,Dress,4,890495.0,1569,3561980.0
2022-08-02,Dress Summer,Jeans,2,272151.0,2526,544302.0
2022-09-06,Jacket Leather,Jeans,3,1385426.0,1946,4156278.0
2022-06-01,Scarf Wool,Hoodie,2,1174358.0,1689,2348716.0
2022-09-07,T-Shirt Basic,T-Shirt,2,783466.0,1115,1566932.0
2022-10-02,Dress Summer,T-Shirt,4,686396.0,2523,2745584.0
2022-06-14,Jeans Slim,Jeans,2,364221.0,2496,728442.0
2022-12-07,Dress Summer,Dress,1,1709210.0,2173,1709210.0
2022-01-08,Hoodie Oversize,Hoodie,3,1015677.0,2265,3047031.0
2022-10-11,Jacket Leather,T-Shirt,3,382563.0,1123,1147689.0
2022-01-05,Jacket Leather,T-Shirt,1,1596454.0,1804,1596454.0
2022-05-25,Jacket Leather,Jacket,4,682191.0,1839,2728764.0
2022-04-11,Jacket Leather,Jeans,2,565584.0,2093,1131168.0
2022-06-13,Jacket Leather,Dress,2,685453.0,1826,1370906.0
2022-05-27,Jacket Leather,Hoodie,3,1125086.0,1063,3375258.0
2022-03-05,T-Shirt Basic,T-Shirt,4,364788.0,1733,1459152.0
2022-04-01,Jeans Slim,Jacket,4,996723.0,2040,3986892.0
2022-04-27,Jacket Leather,Jeans,4,1638402.0,2414,6553608.0
2022-12-20,Jeans Slim,Jeans,2,541666.0,1590,1083332.0
2022-09-24,Scarf Wool,Hoodie,4,763343.0,2658,3053372.0
2022-11-06,Jacket Leather,T-Shirt,1,863989.0,1948,863989.0
2022-06-22,Dress Summer,Hoodie,5,1158642.0,2282,5793210.0
2022-02-16,Jacket Leather,Hoodie,4,1674844.0,1217,6699376.0
2022-05-20,Hoodie Oversize,Accessory,5,861536.0,1479,4307680.0
2022-09-03,T-Shirt Basic,Jacket,2,357187.0,2138,714374.0
2022-05-29,Dress Summer,Jeans,4,789324.0,2906,3157296.0
2022-09-03,Dress Summer,Accessory,3,544632.0,2997,1633896.0
2022-01-05,Hoodie Oversize,Dress,2,1260250.0,2404,2520500.0
2022-07-03,Jacket Leather,Jeans,1,295356.0,2682,295356.0
2022-01-20,T-Shirt Basic,Jeans,1,702491.0,1977,702491.0
2022-02-15,Dress Summer,Jacket,5,1095019.0,1237,5475095.0
2022-01-12,T-Shirt Basic,Dress,5,679868.0,1476,3399340.0
2022-03-11,Dress Summer,T-Shirt,3,1104043.0,2996,3312129.0
2022-01-17,Jacket Leather,Dress,3,427804.0,2955,1283412.0
2022-05-27,Scarf Wool,T-Shirt,1,1711349.0,1598,1711349.0
2022-06-03,Dress Summer,Dress,4,700906.0,2703,2803624.0
2022-10-31,Scarf Wool,Hoodie,1,1680651.0,1129,1680651.0
2022-04-18,Dress Summer,Dress,1,755045.0,1510,755045.0
2022-08-24,Jeans Slim,Accessory,3,1461852.0,1165,4385556.0
2022-11-04,Jacket Leather,Accessory,5,631590.0,1277,3157950.0
2022-12-18,Hoodie Oversize,Jacket,3,1288142.0,1257,3864426.0
2022-03-11,Scarf Wool,T-Shirt,3,751760.0,2156,2255280.0
2022-07-02,Hoodie Oversize,Jeans,3,1039197.0,1992,3117591.0
2022-09-07,Jacket Leather,Jacket,1,1294412.0,1570,1294412.0
2022-08-16,Hoodie Oversize,Accessory,4,1162768.0,2281,4651072.0
2022-04-12,Jacket Leather,Accessory,1,1143235.0,1141,1143235.0
2022-03-16,Hoodie Oversize,T-Shirt,2,351805.0,1686,703610.0
2022-08-04,Scarf Wool,Accessory,3,636069.0,1687,1908207.0
2022-07-22,Jeans Slim,Accessory,3,1136351.0,2233,3409053.0
2022-07-11,Hoodie Oversize,T-Shirt,2,278392.0,1716,556784.0
2022-09-06,Scarf Wool,Accessory,3,638499.0,2023,1915497.0
2022-08-30,Dress Summer,Jeans,3,605237.0,2543,1815711.0
2022-06-28,Jacket Leather,Hoodie,3,637277.0,2075,1911831.0
2022-08-07,T-Shirt Basic,Jacket,2,1080195.0,2527,2160390.0
2022-03-23,T-Shirt Basic,Jeans,1,1152039.0,2283,1152039.0
2022-04-02,Jacket Leather,Jeans,3,1658947.0,1178,4976841.0
2022-06-24,Jeans Slim,Hoodie,4,848348.0,1922,3393392.0
2022-08-27,Hoodie Oversize,Jacket,2,1686197.0,1543,3372394.0
2022-09-17,Jeans Slim,Jeans,5,1260529.0,2380,6302645.0
2022-12-31,T-Shirt Basic,Accessory,2,1664624.0,2342,3329248.0
2022-06-12,Scarf Wool,Hoodie,1,1541882.0,2690,1541882.0
2022-02-17,Jacket Leather,Jacket,2,1315753.0,1963,2631506.0
2022-11-25,Jacket Leather,Dress,5,801964.0,1364,4009820.0
2022-11-24,Jeans Slim,T-Shirt,4,623721.0,2079,2494884.0
2022-04-26,Scarf Wool,Accessory,5,594707.0,2180,2973535.0
2022-12-03,Jeans Slim,Hoodie,2,1725869.0,2068,3451738.0
2022-12-03,Hoodie Oversize,T-Shirt,5,1735789.0,1593,8678945.0
2022-08-13,Dress Summer,Dress,2,1373489.0,2702,2746978.0
2022-12-18,Scarf Wool,Jeans,4,1619884.0,1542,6479536.0
2022-11-24,Dress Summer,Jeans,4,1674444.0,1322,6697776.0
2022-05-27,Hoodie Oversize,Jacket,1,1042912.0,1648,1042912.0
2022-03-04,Dress Summer,Hoodie,4,1225043.0,1014,4900172.0
2022-10-21,T-Shirt Basic,Hoodie,3,899069.0,2381,2697207.0
2022-11-19,Dress Summer,Jacket,5,898661.0,2507,4493305.0
2022-11-21,Hoodie Oversize,T-Shirt,5,309565.0,1618,1547825.0
2022-01-13,Dress Summer,Jeans,2,922423.0,1359,1844846.0
2022-07-08,Jacket Leather,Jeans,4,1293909.0,2342,5175636.0
2022-10-14,Jeans Slim,Hoodie,1,904072.0,2099,904072.0
2022-07-27,T-Shirt Basic,Hoodie,1,1602235.0,2983,1602235.0
2022-04-24,Jacket Leather,Jacket,1,765473.0,2615,765473.0
2022-01-22,Jacket Leather,Dress,3,455657.0,1194,1366971.0
2022-12-15,Hoodie Oversize,T-Shirt,4,1507916.0,1363,6031664.0
2022-08-02,Jeans Slim,Accessory,1,1294619.0,2120,1294619.0
2022-06-20,Jeans Slim,Dress,3,624820.0,2064,1874460.0
2022-11-19,Scarf Wool,Dress,5,1081499.0,1768,5407495.0
2022-02-23,T-Shirt Basic,Hoodie,2,872871.0,1397,1745742.0
2022-10-25,Hoodie Oversize,Hoodie,4,1705233.0,1107,6820932.0
2022-11-16,T-Shirt Basic,Hoodie,4,1191365.0,2041,4765460.0
2022-05-06,Scarf Wool,Dress,5,495503.0,1527,2477515.0
2022-10-04,Dress Summer,T-Shirt,4,1028330.0,2953,4113320.0
2022-07-23,Jacket Leather,Hoodie,4,1586963.0,2011,6347852.0
2022-07-13,T-Shirt Basic,Jeans,4,1290820.0,1784,5163280.0
2022-06-18,Jacket Leather,T-Shirt,4,1555801.0,2523,6223204.0
2022-06-01,Hoodie Oversize,Jeans,3,638119.0,1525,1914357.0
2022-02-04,Dress Summer,T-Shirt,3,1626945.0,2783,4880835.0
2022-07-03,Hoodie Oversize,Hoodie,2,1421198.0,2750,2842396.0
2022-10-13,Dress Summer,Accessory,4,1379816.0,2687,5519264.0
2022-02-26,Dress Summer,Jacket,5,787139.0,2828,3935695.0
2022-08-10,Jacket Leather,Hoodie,1,1625870.0,2067,1625870.0
2022-10-30,Hoodie Oversize,Dress,2,1238868.0,2970,2477736.0
2022-06-12,Hoodie Oversize,Accessory,1,1570351.0,1626,1570351.0
2022-01-19,T-Shirt Basic,Dress,1,809506.0,2866,809506.0
2022-09-21,Hoodie Oversize,T-Shirt,4,475761.0,2617,1903044.0
2022-10-09,T-Shirt Basic,Dress,5,765123.0,1350,3825615.0
2022-04-23,Jeans Slim,Accessory,1,955660.0,2677,955660.0
2022-11-23,Jeans Slim,Accessory,1,1076781.0,2054,1076781.0
2022-01-30,Jeans Slim,Hoodie,2,1041754.0,2465,2083508.0
2022-05-15,Scarf Wool,Jeans,5,1096385.0,2006,5481925.0
2022-03-08,Hoodie Oversize,Hoodie,5,1554644.0,1542,7773220.0
2022-03-06,Scarf Wool,T-Shirt,1,513657.0,2479,513657.0
2022-10-19,Hoodie Oversize,Dress,5,739880.0,2802,3699400.0
2022-01-25,T-Shirt Basic,Jeans,2,1627343.0,2635,3254686.0
2022-02-06,Scarf Wool,Jacket,2,1118710.0,1962,2237420.0
2022-01-01,Scarf Wool,Accessory,2,1154254.0,1094,2308508.0
2022-02-06,Scarf Wool,Jeans,4,990997.0,2747,3963988.0
2022-05-21,Dress Summer,Jeans,1,1100911.0,2319,1100911.0
2022-08-20,T-Shirt Basic,Hoodie,5,557024.0,2573,2785120.0
2022-05-16,Jeans Slim,Jacket,2,1097644.0,1899,2195288.0
2022-07-07,T-Shirt Basic,Accessory,1,1795618.0,1089,1795618.0
2022-05-08,Dress Summer,T-Shirt,1,1127374.0,2954,1127374.0
2022-07-20,Hoodie Oversize,T-Shirt,4,318824.0,1503,1275296.0
2022-05-07,T-Shirt Basic,Jeans,5,1484475.0,1767,7422375.0
2022-09-14,Scarf Wool,Jeans,5,864537.0,1214,4322685.0
2022-06-13,Jeans Slim,Dress,2,488198.0,2446,976396.0
2022-02-04,Jeans Slim,Jacket,2,1586906.0,1526,3173812.0
2022-07-13,Hoodie Oversize,Accessory,1,556859.0,1192,556859.0
2022-07-10,T-Shirt Basic,Jeans,5,1677189.0,2831,8385945.0
2022-04-14,Dress Summer,Dress,5,934785.0,1694,4673925.0
2022-01-23,Hoodie Oversize,Jacket,2,1401326.0,1642,2802652.0
2022-09-22,T-Shirt Basic,Accessory,3,1097844.0,2248,3293532.0
2022-10-17,Jacket Leather,T-Shirt,1,647772.0,1555,647772.0
2022-09-17,Jeans Slim,Dress,5,1290190.0,2717,6450950.0
2022-12-24,Dress Summer,Jacket,4,1734764.0,1387,6939056.0
2022-03-16,Scarf Wool,Dress,4,1442937.0,1681,5771748.0
2022-12-21,Dress Summer,Jeans,3,1186228.0,1776,3558684.0
2022-03-13,Scarf Wool,Hoodie,2,1785474.0,2498,3570948.0
2022-09-16,Dress Summer,T-Shirt,2,661256.0,2632,1322512.0
2022-07-07,Jeans Slim,Jeans,2,346629.0,1203,693258.0
2022-06-22,Scarf Wool,Jeans,4,299803.0,2010,1199212.0
2022-10-17,T-Shirt Basic,Jacket,2,1351566.0,1447,2703132.0
2022-02-14,Scarf Wool,Dress,4,1536860.0,2857,6147440.0
2022-03-02,Hoodie Oversize,T-Shirt,3,1234406.0,2871,3703218.0
2022-03-24,T-Shirt Basic,Jeans,1,1652791.0,1900,1652791.0
2022-05-03,Hoodie Oversize,Jacket,5,1331863.0,2092,6659315.0
2022-12-24,Dress Summer,T-Shirt,3,824980.0,2116,2474940.0
2022-01-16,T-Shirt Basic,Dress,4,530950.0,1778,2123800.0
2022-03-07,Dress Summer,Jeans,3,1683204.0,2867,5049612.0
2022-05-25,Jacket Leather,Accessory,5,410576.0,1178,2052880.0
2022-06-11,Dress Summer,Jeans,1,1091632.0,2687,1091632.0
2022-08-22,Dress Summer,Jeans,5,736712.0,1829,3683560.0
2022-05-24,Hoodie Oversize,T-Shirt,4,670693.0,1559,2682772.0
2022-12-24,Scarf Wool,T-Shirt,5,1251044.0,2027,6255220.0
2022-07-07,Jacket Leather,T-Shirt,3,608417.0,1103,1825251.0
2022-11-18,Dress Summer,T-Shirt,2,1670366.0,2297,3340732.0
2022-01-13,Dress Summer,Jacket,3,879368.0,2558,2638104.0
2022-07-03,Jacket Leather,Hoodie,4,1299932.0,1116,5199728.0
2022-04-21,Jacket Leather,Jacket,1,1378021.0,1859,1378021.0
2022-10-17,T-Shirt Basic,Jeans,5,1308560.0,2936,6542800.0
2022-10-22,Hoodie Oversize,Jacket,1,1650270.0,1464,1650270.0
2022-08-03,Jacket Leather,Dress,4,608253.0,1104,2433012.0
2022-04-30,Jacket Leather,Accessory,5,383385.0,1259,1916925.0
2022-02-24,Jeans Slim,T-Shirt,3,335972.0,2332,1007916.0
2022-01-27,Scarf Wool,Dress,3,1610658.0,2391,4831974.0
2022-04-28,Jacket Leather,Accessory,4,1758595.0,1929,7034380.0
2022-08-09,Hoodie Oversize,Dress,5,718916.0,1810,3594580.0
2022-08-19,Scarf Wool,Jeans,3,1324947.0,1642,3974841.0
2022-02-22,Scarf Wool,T-Shirt,4,263815.0,1807,1055260.0
2022-10-22,Dress Summer,Dress,4,542379.0,2023,2169516.0
2022-11-17,Dress Summer,Jeans,1,1318375.0,2326,1318375.0
2022-08-21,Dress Summer,T-Shirt,3,352125.0,1560,1056375.0
2022-06-07,Dress Summer,Hoodie,5,976191.0,1027,4880955.0
2022-09-26,Jeans Slim,Jeans,3,1277004.0,1508,3831012.0
2022-01-21,Jacket Leather,Jacket,3,1437235.0,1527,4311705.0
2022-02-22,Dress Summer,T-Shirt,3,953415.0,1775,2860245.0
2022-10-02,T-Shirt Basic,Dress,4,1226940.0,2389,4907760.0
2022-11-09,Dress Summer,Accessory,2,1086342.0,1953,2172684.0
2022-10-08,Jacket Leather,Dress,2,331074.0,1298,662148.0
2022-08-02,Dress Summer,Jacket,1,1401347.0,1777,1401347.0
2022-01-31,Jeans Slim,Jacket,3,517161.0,1361,1551483.0
2022-12-03,Hoodie Oversize,Dress,2,299299.0,2670,598598.0
2022-07-02,Hoodie Oversize,Accessory,1,949310.0,1504,949310.0
2022-01-23,Jacket Leather,T-Shirt,4,1591738.0,2977,6366952.0
2022-02-01,Hoodie Oversize,Jeans,3,483786.0,1588,1451358.0
2022-03-15,Hoodie Oversize,Jacket,5,269929.0,1030,1349645.0
2022-01-10,T-Shirt Basic,Jacket,4,420468.0,2463,1681872.0
2022-02-23,Jacket Leather,Jacket,1,813672.0,2364,813672.0
2022-02-21,Jacket Leather,Accessory,4,1149266.0,1126,4597064.0
2022-05-28,Hoodie Oversize,Hoodie,5,549169.0,1596,2745845.0
2022-06-09,Hoodie Oversize,Accessory,4,1493044.0,2590,5972176.0
2022-01-14,Hoodie Oversize,T-Shirt,1,1417611.0,2390,1417611.0
2022-06-27,Scarf Wool,T-Shirt,5,1328589.0,2819,6642945.0
2022-02-22,Jeans Slim,T-Shirt,5,1005578.0,2876,5027890.0
2022-12-01,Dress Summer,T-Shirt,4,816086.0,2467,3264344.0
2022-01-22,Jeans Slim,T-Shirt,5,832159.0,1263,4160795.0
2022-01-30,Jacket Leather,Dress,4,1029759.0,1936,4119036.0
2022-07-10,T-Shirt Basic,Jacket,3,369838.0,1872,1109514.0
2022-09-17,Dress Summer,Accessory,5,1307573.0,2246,6537865.0
2022-07-24,T-Shirt Basic,Dress,4,794837.0,2864,3179348.0
2022-02-28,Scarf Wool,Accessory,3,598376.0,1002,1795128.0
2022-09-21,Jacket Leather,Hoodie,5,681407.0,2934,3407035.0
2022-01-12,Scarf Wool,Jeans,3,529456.0,1394,1588368.0
2022-04-29,Jacket Leather,Jacket,5,1647431.0,1306,8237155.0
2022-10-17,T-Shirt Basic,Hoodie,1,512008.0,2170,512008.0
2022-12-04,T-Shirt Basic,Dress,1,1618535.0,1530,1618535.0
2022-09-05,T-Shirt Basic,Jeans,4,1136977.0,1528,4547908.0
2022-12-20,Jacket Leather,Hoodie,2,1594549.0,2332,3189098.0
2022-05-07,Hoodie Oversize,Accessory,1,984800.0,1965,984800.0
2022-03-16,T-Shirt Basic,Jeans,2,1687832.0,2972,3375664.0
2022-12-27,Scarf Wool,Accessory,3,577811.0,1671,1733433.0
2022-07-23,Dress Summer,Hoodie,3,1109772.0,2364,3329316.0
2022-02-18,Jacket Leather,Dress,2,445050.0,2943,890100.0
2022-03-20,Scarf Wool,Accessory,4,943191.0,1352,3772764.0
2022-08-29,Jeans Slim,Jeans,5,1133351.0,1810,5666755.0
2022-12-15,Jeans Slim,Hoodie,2,1188797.0,1209,2377594.0
2022-06-03,Dress Summer,Accessory,2,816570.0,1958,1633140.0
2022-10-01,Hoodie Oversize,Dress,2,368320.0,1205,736640.0
2022-04-06,T-Shirt Basic,Jacket,2,1265755.0,1625,2531510.0
2022-08-02,Jacket Leather,Dress,2,1007069.0,2714,2014138.0
2022-10-21,Scarf Wool,Dress,4,462162.0,2997,1848648.0
2022-07-28,T-Shirt Basic,Jacket,1,1700608.0,1721,1700608.0
2022-12-09,Scarf Wool,Dress,5,1731286.0,1636,8656430.0
2022-03-29,Jacket Leather,Jacket,1,1577740.0,2039,1577740.0
2022-11-02,Jeans Slim,Jacket,2,1557996.0,1858,3115992.0
2022-09-21,T-Shirt Basic,Accessory,1,402940.0,2452,402940.0
2022-11-21,Dress Summer,Accessory,4,1789801.0,1476,7159204.0
2022-11-16,Hoodie Oversize,Jacket,3,870590.0,1298,2611770.0
2022-06-06,Dress Summer,Hoodie,1,502838.0,1557,502838.0
2022-06-05,Hoodie Oversize,Jeans,5,1508758.0,2118,7543790.0
2022-05-19,Scarf Wool,Hoodie,4,599883.0,1107,2399532.0
2022-05-01,T-Shirt Basic,Jacket,3,1065572.0,2443,3196716.0
2022-03-06,T-Shirt Basic,Jeans,4,448425.0,2302,1793700.0
2022-04-17,Hoodie Oversize,Accessory,2,985701.0,1128,1971402.0
2022-05-27,Jeans Slim,Jeans,3,1115119.0,2994,3345357.0
2022-05-17,Jacket Leather,Jacket,5,941182.0,1459,4705910.0
2022-06-11,Dress Summer,Accessory,3,357705.0,1038,1073115.0
2022-04-10,Scarf Wool,Jeans,5,1001655.0,2633,5008275.0
2022-12-04,Dress Summer,Jeans,2,976861.0,1198,1953722.0
2022-11-03,Dress Summer,Hoodie,5,655511.0,2728,3277555.0
2022-05-21,Scarf Wool,Jeans,4,1678482.0,1357,6713928.0
2022-03-24,Scarf Wool,Jacket,1,897578.0,1007,897578.0
2022-06-26,T-Shirt Basic,T-Shirt,4,1589379.0,2580,6357516.0
2022-07-17,Dress Summer,T-Shirt,4,419979.0,2356,1679916.0
2022-04-22,Jacket Leather,T-Shirt,3,744260.0,1519,2232780.0
2022-02-25,Jacket Leather,Jacket,2,523313.0,1194,1046626.0
2022-06-28,Hoodie Oversize,T-Shirt,1,883037.0,1316,883037.0
2022-07-05,Scarf Wool,Hoodie,5,423037.0,2025,2115185.0
2022-08-06,T-Shirt Basic,Jacket,3,933604.0,2086,2800812.0
2022-11-12,Jacket Leather,Accessory,2,798500.0,1343,1597000.0
2022-08-05,Jeans Slim,Jacket,1,596138.0,1601,596138.0
2022-04-30,T-Shirt Basic,Jacket,4,1245378.0,2042,4981512.0
2022-06-24,T-Shirt Basic,Jeans,2,1723913.0,1620,3447826.0
2022-01-23,Jacket Leather,Jeans,2,571026.0,2671,1142052.0
2022-08-01,Jeans Slim,Jeans,2,1353276.0,2395,2706552.0
2022-08-23,Hoodie Oversize,Dress,4,1400690.0,1822,5602760.0
2022-01-13,Jacket Leather,Hoodie,5,1022087.0,2603,5110435.0
2022-04-11,Jeans Slim,Jacket,3,1641386.0,2629,4924158.0
2022-01-24,T-Shirt Basic,Jacket,5,1747905.0,2674,8739525.0
2022-12-30,Jeans Slim,Jeans,1,811482.0,2725,811482.0
2022-01-11,T-Shirt Basic,Jacket,3,1259102.0,2595,3777306.0
2022-09-30,Jacket Leather,Accessory,1,1276430.0,2723,1276430.0
2022-10-08,Scarf Wool,Jacket,4,875635.0,1235,3502540.0
2022-04-04,Jacket Leather,T-Shirt,5,741026.0,2093,3705130.0
2022-07-20,Dress Summer,Accessory,2,1697304.0,1447,3394608.0
2022-01-21,Dress Summer,Accessory,3,1474471.0,1610,4423413.0
2022-12-06,Dress Summer,Jacket,2,427420.0,1008,854840.0
2022-07-30,Jacket Leather,Dress,1,435820.0,1462,435820.0
2022-05-20,Hoodie Oversize,Jeans,2,1679941.0,2000,3359882.0
2022-10-20,Jacket Leather,Hoodie,2,376185.0,2335,752370.0
2022-10-25,Scarf Wool,Hoodie,4,1317053.0,1134,5268212.0
2022-04-11,Jeans Slim,T-Shirt,4,601475.0,1385,2405900.0
2022-10-31,Jacket Leather,Hoodie,5,304537.0,1056,1522685.0
2022-12-25,Jacket Leather,Hoodie,1,342438.0,1993,342438.0
2022-01-28,T-Shirt Basic,Jeans,4,828959.0,2384,3315836.0
2022-02-10,T-Shirt Basic,Jeans,4,370262.0,2995,1481048.0
2022-12-21,T-Shirt Basic,Dress,5,1174791.0,2138,5873955.0
2022-10-30,Jacket Leather,T-Shirt,3,1253244.0,2112,3759732.0
2022-05-26,Hoodie Oversize,Hoodie,5,828876.0,1138,4144380.0
2022-09-13,Jeans Slim,Dress,2,1401461.0,2132,2802922.0
2022-08-15,Jeans Slim,T-Shirt,2,1009566.0,2524,2019132.0
2022-08-24,Scarf Wool,Accessory,4,916854.0,1535,3667416.0
2022-12-27,Hoodie Oversize,Hoodie,4,880832.0,1144,3523328.0
2022-01-13,Hoodie Oversize,Hoodie,5,918215.0,1869,4591075.0
2022-07-29,Jeans Slim,Jeans,5,1750226.0,1656,8751130.0
2022-08-17,Dress Summer,Jacket,1,1306181.0,1056,1306181.0
2022-04-10,T-Shirt Basic,T-Shirt,2,738575.0,1620,1477150.0
2022-01-31,T-Shirt Basic,Hoodie,5,1387483.0,2887,6937415.0
2022-01-16,Jeans Slim,T-Shirt,3,761914.0,2030,2285742.0
2022-05-17,Hoodie Oversize,Dress,1,444858.0,1542,444858.0
2022-11-25,Scarf Wool,Dress,5,986809.0,1447,4934045.0
2022-06-15,Dress Summer,Jacket,4,1414087.0,2409,5656348.0
2022-11-06,Jeans Slim,Hoodie,5,835373.0,2331,4176865.0
2022-04-10,T-Shirt Basic,Jeans,4,1597220.0,1874,6388880.0
2022-04-19,Jacket Leather,Hoodie,4,849777.0,2881,3399108.0
2022-12-09,Hoodie Oversize,T-Shirt,2,792250.0,1639,1584500.0
2022-06-22,Jacket Leather,Accessory,2,1797278.0,2326,3594556.0
2022-08-25,Scarf Wool,Dress,5,997832.0,2657,4989160.0
2022-06-11,Jeans Slim,T-Shirt,5,1498093.0,2429,7490465.0
2022-08-04,T-Shirt Basic,Jacket,3,1497731.0,1611,4493193.0
2022-09-21,Dress Summer,Dress,1,1685872.0,2702,1685872.0
2022-09-20,Jacket Leather,Jeans,1,381587.0,1837,381587.0
2022-10-19,Dress Summer,Dress,5,670391.0,2855,3351955.0
2022-10-01,Scarf Wool,Accessory,2,1440010.0,2777,2880020.0
2022-01-03,T-Shirt Basic,Hoodie,3,1122032.0,2586,3366096.0
2022-01-28,Jacket Leather,Accessory,1,1117403.0,1780,1117403.0
2022-11-22,Scarf Wool,Accessory,5,507634.0,1837,2538170.0
2022-05-29,Dress Summer,Hoodie,2,685787.0,1510,1371574.0
2022-01-28,Dress Summer,Dress,2,1058068.0,2097,2116136.0
2022-11-06,Jacket Leather,Jacket,2,679631.0,1812,1359262.0
2022-03-06,T-Shirt Basic,Hoodie,4,575938.0,1564,2303752.0
2022-12-22,Dress Summer,Hoodie,2,386022.0,1265,772044.0
2022-01-21,Jeans Slim,Jeans,5,491375.0,2251,2456875.0
2022-09-09,Scarf Wool,Dress,3,1441745.0,2217,4325235.0
2022-08-23,Jacket Leather,Hoodie,5,1364108.0,2398,6820540.0
2022-08-15,Hoodie Oversize,Jacket,2,321042.0,2775,642084.0
2022-01-13,Hoodie Oversize,T-Shirt,3,565090.0,1010,1695270.0
2022-11-09,T-Shirt Basic,Dress,1,1118706.0,1302,1118706.0
2022-02-18,Jeans Slim,Jeans,1,750073.0,2383,750073.0
2022-04-28,Dress Summer,Accessory,5,1526037.0,2764,7630185.0
2022-02-23,Hoodie Oversize,Hoodie,3,1466733.0,2978,4400199.0
2022-05-18,T-Shirt Basic,Jacket,5,1631950.0,1805,8159750.0
2022-02-22,Scarf Wool,Dress,3,1122543.0,2076,3367629.0
2022-02-13,Jeans Slim,Jacket,3,795719.0,2776,2387157.0
2022-10-30,Jeans Slim,Jacket,5,1189400.0,1099,5947000.0
2022-02-22,T-Shirt Basic,Accessory,3,388162.0,1593,1164486.0
2022-03-15,T-Shirt Basic,Jeans,2,264858.0,2037,529716.0
2022-02-15,Dress Summer,Dress,3,276495.0,2414,829485.0
2022-01-13,T-Shirt Basic,Hoodie,3,881692.0,2978,2645076.0
2022-06-14,Dress Summer,Jeans,5,603520.0,1357,3017600.0
2022-04-12,Dress Summer,Hoodie,1,493873.0,2664,493873.0
2022-10-07,Jacket Leather,T-Shirt,4,1203755.0,2840,4815020.0
2022-09-15,Jeans Slim,Jacket,3,1792397.0,1928,5377191.0
2022-12-03,Scarf Wool,T-Shirt,4,525517.0,1011,2102068.0
2022-12-22,Jeans Slim,Jacket,3,1096953.0,1081,3290859.0
2022-05-18,Jeans Slim,Accessory,5,435578.0,2285,2177890.0
2022-06-12,Jacket Leather,Jeans,5,1698066.0,1006,8490330.0
2022-04-21,Dress Summer,Hoodie,3,702221.0,2482,2106663.0
2022-04-12,Dress Summer,Accessory,5,1611427.0,1373,8057135.0
2022-01-17,T-Shirt Basic,Hoodie,5,688768.0,1481,3443840.0
2022-09-25,Jacket Leather,Jeans,3,1499381.0,1222,4498143.0
2022-07-01,T-Shirt Basic,Dress,1,574541.0,2941,574541.0
2022-01-24,Jacket Leather,T-Shirt,3,703824.0,2834,2111472.0
2022-01-29,T-Shirt Basic,T-Shirt,1,548337.0,2105,548337.0
2022-06-20,Hoodie Oversize,Hoodie,5,659603.0,2947,3298015.0
2022-08-16,Jeans Slim,Hoodie,1,1544042.0,1515,1544042.0
2022-07-07,Jeans Slim,Hoodie,5,1240500.0,2084,6202500.0
2022-12-12,Scarf Wool,Jeans,1,879113.0,1221,879113.0
2022-08-18,Dress Summer,Dress,1,1755858.0,2986,1755858.0
2022-11-17,Scarf Wool,T-Shirt,3,970535.0,1349,2911605.0
2022-12-06,Hoodie Oversize,Accessory,1,1753128.0,2585,1753128.0
2022-04-29,Scarf Wool,Jacket,5,554710.0,1228,2773550.0
2022-06-05,Jeans Slim,Jeans,3,1652190.0,1290,4956570.0
2022-09-29,Dress Summer,T-Shirt,1,271424.0,1293,271424.0
2022-06-24,Hoodie Oversize,Dress,3,1095220.0,1810,3285660.0
2022-04-14,Jeans Slim,Jeans,4,905731.0,2217,3622924.0
2022-04-02,T-Shirt Basic,Accessory,3,1063886.0,1956,3191658.0
2022-07-05,Jacket Leather,T-Shirt,4,1107839.0,2498,4431356.0
